p_SubscriptionId,p_SubscriberNo,p_BAN
606126466,3702965706,603300136
606126467,3702965707,603300137
606126470,3702965710,603300140
606126472,3702965712,603300142
606126469,3702965709,603300139
606126471,3702965711,603300141
606126473,3702965713,603300143
606126474,3702965714,603300144
606126475,3702965715,603300145
606126478,3702965718,603300148
606126477,3702965717,603300147
606126480,3702965720,603300150
606126479,3702965719,603300149
606126476,3702965716,603300146
606126482,3702965722,603300152
606126483,3702965723,603300153
606126484,3702965724,603300154
606126487,3702965727,603300157
606126486,3702965726,603300156
606126488,3702965728,603300158
606126485,3702965725,603300155
606126496,3702965736,603300166
606126489,3702965729,603300159
606126490,3702965730,603300160
606126497,3702965737,603300167
606126491,3702965731,603300161
606126493,3702965733,603300163
606126495,3702965735,603300165
606126492,3702965732,603300162
606126494,3702965734,603300164
606126498,3702965738,603300168
606126499,3702965739,603300169
606126501,3702965741,603300171
606126502,3702965742,603300172
606126503,3702965743,603300173
606126504,3702965744,603300174
606126505,3702965745,603300175
606126507,3702965747,603300177
606126508,3702965748,603300178
606126506,3702965746,603300176
606126509,3702965749,603300179
606126510,3702965750,603300180
606126511,3702965751,603300181
606126512,3702965752,603300182
606126513,3702965753,603300183
606126517,3702965757,603300187
606126514,3702965754,603300184
606126516,3702965756,603300186
606126515,3702965755,603300185
606126518,3702965758,603300188
606126519,3702965759,603300189
606126520,3702965760,603300190
606126522,3702965762,603300192
606126524,3702965764,603300194
606126521,3702965761,603300191
606126526,3702965766,603300196
606126525,3702965765,603300195
606126523,3702965763,603300193
606126527,3702965767,603300197
606126529,3702965769,603300199
606126528,3702965768,603300198
606126531,3702965770,603300200
606126532,3702965772,603300202
606126530,3702965771,603300201
606126533,3702965773,603300203
606126534,3702965774,603300204
606126535,3702965775,603300205
606126569,3702965809,603300239
606126538,3702965778,603300208
606126536,3702965776,603300206
606126537,3702965777,603300207
606126539,3702965779,603300209
606126542,3702965782,603300212
606126540,3702965780,603300210
606126541,3702965781,603300211
606126543,3702965783,603300213
606126544,3702965784,603300214
606126545,3702965785,603300215
606126546,3702965786,603300216
606126547,3702965787,603300217
606126582,3702965822,603300252
606126550,3702965790,603300220
606126549,3702965789,603300219
606126548,3702965788,603300218
606126552,3702965792,603300222
606126551,3702965791,603300221
606126583,3702965823,603300253
606126553,3702965793,603300223
606126554,3702965794,603300224
606126558,3702965798,603300228
606126555,3702965795,603300225
606126560,3702965800,603300230
606126556,3702965796,603300226
606126561,3702965801,603300231
606126557,3702965797,603300227
606126559,3702965799,603300229
606126562,3702965802,603300232
606126564,3702965804,603300234
606126563,3702965803,603300233
606126567,3702965807,603300237
606126565,3702965805,603300235
606126566,3702965806,603300236
606126568,3702965808,603300238
606126571,3702965811,603300241
606126570,3702965810,603300240
606126572,3702965812,603300242
606126574,3702965814,603300244
606126610,3702965850,603300280
606126575,3702965815,603300245
606126573,3702965813,603300243
606126578,3702965818,603300248
606126577,3702965817,603300247
606126581,3702965821,603300251
606126580,3702965820,603300250
606126585,3702965825,603300255
606126584,3702965824,603300254
606126576,3702965816,603300246
606126586,3702965826,603300256
606126588,3702965828,603300258
606126587,3702965827,603300257
606126590,3702965830,603300260
606126589,3702965829,603300259
606126591,3702965831,603300261
606126593,3702965833,603300263
606126592,3702965832,603300262
606126579,3702965819,603300249
606126594,3702965834,603300264
606126595,3702965835,603300265
606126598,3702965838,603300268
606126597,3702965837,603300267
606126599,3702965839,603300269
606126596,3702965836,603300266
606126600,3702965840,603300270
606126601,3702965841,603300271
606126602,3702965842,603300272
606126604,3702965844,603300274
606126605,3702965845,603300275
606126603,3702965843,603300273
606126607,3702965847,603300277
606126606,3702965846,603300276
606126608,3702965848,603300278
606126609,3702965849,603300279
606126612,3702965852,603300282
606126611,3702965851,603300281
606126614,3702965854,603300284
606126613,3702965853,603300283
606126617,3702965857,603300287
606126616,3702965856,603300286
606126615,3702965855,603300285
606126624,3702965864,603300294
606126618,3702965858,603300288
606126619,3702965859,603300289
606126633,3702965873,603300303
606126621,3702965861,603300291
606126620,3702965860,603300290
606126623,3702965863,603300293
606126622,3702965862,603300292
606126625,3702965865,603300295
606126626,3702965866,603300296
606126628,3702965868,603300298
606126629,3702965869,603300299
606126627,3702965867,603300297
606126632,3702965872,603300302
606126631,3702965871,603300301
606126630,3702965870,603300300
606126634,3702965874,603300304
606126635,3702965875,603300305
606126636,3702965876,603300306
606126637,3702965877,603300307
606126639,3702965879,603300309
606126638,3702965878,603300308
606126641,3702965881,603300311
606126640,3702965880,603300310
606126642,3702965882,603300312
606126645,3702965885,603300315
606126644,3702965884,603300314
606126643,3702965883,603300313
606126646,3702965886,603300316
606126648,3702965888,603300318
606126647,3702965887,603300317
606126649,3702965889,603300319
606126651,3702965891,603300321
606126650,3702965890,603300320
606126653,3702965893,603300323
606126652,3702965892,603300322
606126655,3702965895,603300325
606126654,3702965894,603300324
606126656,3702965896,603300326
606126657,3702965897,603300327
606126658,3702965898,603300328
606126659,3702965899,603300329
606126661,3702965901,603300331
606126662,3702965902,603300332
606126660,3702965900,603300330
606126663,3702965903,603300333
606126664,3702965904,603300334
606126665,3702965905,603300335
606126666,3702965906,603300336
606126669,3702965909,603300339
606126667,3702965907,603300337
606126668,3702965908,603300338
606126670,3702965910,603300340
606126671,3702965911,603300341
606126673,3702965913,603300343
606126674,3702965914,603300344
606126675,3702965915,603300345
606126676,3702965916,603300346
606126679,3702965919,603300349
606126678,3702965918,603300348
606126677,3702965917,603300347
606126680,3702965920,603300350
606126681,3702965921,603300351
606126682,3702965922,603300352
606126683,3702965923,603300353
606126685,3702965925,603300355
606126687,3702965927,603300357
606126684,3702965924,603300354
606126686,3702965926,603300356
606126688,3702965928,603300358
606126690,3702965930,603300360
606126689,3702965929,603300359
606126691,3702965931,603300361
606126692,3702965932,603300362
606126693,3702965933,603300363
606126694,3702965934,603300364
606126695,3702965935,603300365
606126697,3702965937,603300367
606126698,3702965938,603300368
606126700,3702965940,603300370
606126701,3702965941,603300371
606126699,3702965939,603300369
606126702,3702965942,603300372
606126703,3702965943,603300373
606126704,3702965944,603300374
606126707,3702965947,603300377
606126708,3702965948,603300378
606126696,3702965936,603300366
606126705,3702965945,603300375
606126706,3702965946,603300376
606126709,3702965949,603300379
606126710,3702965950,603300380
606126711,3702965951,603300381
606126714,3702965954,603300384
606126712,3702965952,603300382
606126713,3702965953,603300383
606126715,3702965955,603300385
606126717,3702965957,603300387
606126718,3702965958,603300388
606126716,3702965956,603300386
606126719,3702965959,603300389
606126720,3702965960,603300390
606126721,3702965961,603300391
606126722,3702965962,603300392
606126724,3702965964,603300394
606126723,3702965963,603300393
606126725,3702965965,603300395
606126726,3702965966,603300396
606126727,3702965967,603300397
606126729,3702965969,603300399
606126728,3702965968,603300398
606126730,3702965970,603300400
606126731,3702965971,603300401
606126732,3702965972,603300402
606126733,3702965973,603300403
606126744,3702965984,603300414
606126734,3702965974,603300404
606126738,3702965978,603300408
606126735,3702965975,603300405
606126736,3702965976,603300406
606126737,3702965977,603300407
606126740,3702965980,603300410
606126739,3702965979,603300409
606126746,3702965986,603300416
606126741,3702965981,603300411
606126745,3702965985,603300415
606126742,3702965982,603300412
606126743,3702965983,603300413
606126747,3702965987,603300417
606126778,3702966018,603300448
606126748,3702965988,603300418
606126749,3702965989,603300419
606126751,3702965991,603300421
606126750,3702965990,603300420
606126752,3702965992,603300422
606126756,3702965996,603300426
606126757,3702965997,603300427
606126754,3702965994,603300424
606126755,3702965995,603300425
606126753,3702965993,603300423
606126758,3702965998,603300428
606126759,3702965999,603300429
606126761,3702966001,603300431
606126762,3702966002,603300432
606126760,3702966000,603300430
606126763,3702966003,603300433
606126765,3702966005,603300435
606126766,3702966006,603300436
606126767,3702966007,603300437
606126768,3702966008,603300438
606126769,3702966009,603300439
606126771,3702966011,603300441
606126770,3702966010,603300440
606126772,3702966012,603300442
606126773,3702966013,603300443
606126775,3702966015,603300445
606126777,3702966017,603300447
606126774,3702966014,603300444
606126776,3702966016,603300446
606126779,3702966019,603300449
606126780,3702966020,603300450
606126782,3702966022,603300452
606126785,3702966025,603300455
606126781,3702966021,603300451
606126783,3702966023,603300453
606126786,3702966026,603300456
606126784,3702966024,603300454
606126788,3702966028,603300458
606126787,3702966027,603300457
606126789,3702966029,603300459
606126790,3702966030,603300460
606126791,3702966031,603300461
606126793,3702966033,603300463
606126795,3702966035,603300465
606126792,3702966032,603300462
606126797,3702966037,603300467
606126796,3702966036,603300466
606126794,3702966034,603300464
606126798,3702966038,603300468
606126799,3702966039,603300469
606126802,3702966042,603300472
606126801,3702966041,603300471
606126800,3702966040,603300470
606126803,3702966043,603300473
606126806,3702966046,603300476
